participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.prolific_id,player.start_time,player.end_time,player.round_earnings,player.round_earnings_str,player.condition,player.survey_key,player.cause,player.consent,player.confirm_cause_nra,player.confirm_cause_etfgs,player.confirm_cause_rc,player.confirm_money,player.donation,player.donation_sum,player.round_donation_str,player.donation_str,player.payoff_a,player.payoff_a_str,player.payoff_b,player.payoff_b_str,player.paying_round_a,player.paying_round_b,player.rand_num,player.social_action_count,player.type,player.cotton,player.price,player.social_action,player.type1,player.cotton1,player.price1,player.social_action1,player.t_match1,player.t_match2,player.t_match3,player.d_match1,player.d_match2,player.d_match3,player.match1,player.match2,player.match3,player.round_earnings_n,player.type_n,player.cotton_n,player.price_n,player.social_action_n,player.board_block_n,player.type_b,player.cotton_b,player.price_b,player.social_action_b,player.board_block,player.board_penalty,player.pre_decision_earnings,player.attention_check,player.free_response_1,player.free_response_2,player.free_response_3,player.free_response_4,player.free_response_b1,player.free_response_b2,player.free_response_r1,player.free_response_r2,player.age,player.gender,player.race,player.volunteer,player.donated,player.politics,player.stance_opinion,player.csr_opinion,player.trolley,player.risk1,player.risk2,player.risk3,player.risk4,player.risk5,player.amb1,player.amb2,player.amb3,player.amb4,player.amb5,player.amb6,player.amb7,player.fair1,player.fair2,player.fair3_r,player.fair4_r,player.fair5,player.fair6_r,player.fair7,player.fair8_r,player.fair9,player.fair10,player.risk_payoff,player.risk_payoff_str,player.amb_payoff,player.amb_payoff_str,player.open_comments,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
40,yg6fw6kc,,0,280,280,spi_strategies,FinalPayment,10.67.186.14,2020-07-06 17:49:32.267705+00:00,1,,,3.60,40,5effeb020eddd30dccc8a829,1594057956.792448,,3.0,3.00,Baseline,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,3,6,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
41,z7wjrq7k,,0,280,280,spi_strategies,FinalPayment,10.65.248.108,2020-07-06 17:49:53.841204+00:00,1,,,2.85,41,5d975f06d0e628001793a276,1594057921.0575469,,0.45,0.45,Baseline,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.05,,,,,,3,6,,,Cardigan,90,49,Donate 10% of Period Earnings,Cardigan,90,49,Donate 10% of Period Earnings,0,0,1,0,1,,1,0,0,0.45,Cardigan,90,49,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
42,4vx72h4l,,0,280,280,spi_strategies,FinalPayment,10.47.227.158,2020-07-06 17:51:33.219238+00:00,1,,,3.89,42,840 0082 1754,1594058128.545616,,3.0,3.00,Baseline,,The American Red Cross,I consent,,,Any donations I make in this experiment will go to The American Red Cross.,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,3,6,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
43,rzpebbci,,0,280,280,spi_strategies,FinalPayment,10.79.182.75,2020-07-06 17:51:38.171463+00:00,1,,,3.37,43,5ee95a72e8a73d2fbaf9415b,1594058066.266104,,3.0,3.00,Baseline,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,3,6,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
44,1fkngbcj,,0,2,280,spi_strategies,Consent,10.69.31.173,2020-07-06 17:52:17.792197+00:00,1,,,0.00,44,5ef286f6c7b7101f8278f238,,,,,Baseline,,Everytown for Gun Safety,,,,,,,0.0,,,,,,,3,6,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
45,mw908xn2,,0,281,280,spi_strategies,FinalPayment,10.97.235.153,2020-07-06 17:52:25.985945+00:00,1,,,1.21,45,5eeaacecda1dfa1cda38b43d,1594058041.2495568,,0.45,0.45,Baseline,,The American Red Cross,I consent,,,Any donations I make in this experiment will go to The American Red Cross,My personal earnings in this experiment will be paid to me in real money,0.0,0.0,0.05,,,,,,3,6,,,Sweater Vest,80,54,Donate 10% of Period Earnings,Sweater Vest,80,54,Donate 10% of Period Earnings,1,0,0,0,1,,0,0,0,0.45,Sweater Vest,80,54,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
46,w66v40g4,,0,280,280,spi_strategies,FinalPayment,10.35.184.226,2020-07-06 17:53:06.933119+00:00,1,,,3.10,46,5dd27daedba63428af7caf09,1594058258.3135622,,0.45,0.45,Baseline,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.05,,,,,,3,6,,,Sweater Vest,80,49,Donate 10% of Period Earnings,Sweater Vest,80,49,Donate 10% of Period Earnings,1,0,0,0,1,,0,0,0,45.00,Sweater Vest,80,49,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
47,awsp8i8h,,0,280,280,spi_strategies,FinalPayment,10.101.178.182,2020-07-06 17:53:20.566319+00:00,1,,,1.31,47,57f2da5c6c19420001438d19,1594058117.3017364,,0.45,0.45,Baseline,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.05,,,,,,3,6,,,Cardigan,85,45,Donate 10% of Period Earnings,Cardigan,85,45,Donate 10% of Period Earnings,0,0,1,0,1,,1,0,0,0.45,Cardigan,85,45,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
48,t3vy3rdb,,0,281,280,spi_strategies,FinalPayment,10.31.120.51,2020-07-06 17:53:34.872871+00:00,1,,,1.51,48,5e6bba3052b46816cba41bf3,1594058125.821374,,0.45,0.45,Baseline,,The American Red Cross,I consent,,,Any donations I make in this experiment will go to The American Red Cross.,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.05,,,,,,3,6,,,Sweater Vest,85,51,Donate 10% of Period Earnings,Sweater Vest,85,51,Donate 10% of Period Earnings,1,0,0,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
49,42m38ow2,,0,280,280,spi_strategies,FinalPayment,10.67.225.150,2020-07-06 17:53:35.608593+00:00,1,,,3.30,49,5e74ff093115e00576f0187c,1594058145.3258107,,3.0,3.00,Baseline,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,3,6,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
50,klhv2jw0,,0,281,280,spi_strategies,FinalPayment,10.45.113.223,2020-07-06 17:53:46.408897+00:00,1,,,5.03,50,5596a991fdf99b2d1e834690,1594058140.9984267,,0.45,0.45,Baseline,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.05,,,,,,3,6,,,Sweater Vest,85,75,Donate 10% of Period Earnings,Sweater Vest,85,75,Donate 10% of Period Earnings,1,0,0,0,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
51,awi1mbfc,,0,280,280,spi_strategies,FinalPayment,10.29.25.131,2020-07-06 17:53:54.281046+00:00,1,,,1.46,51,5e2f15bb8028224dd1dd90c9,1594058095.1511438,,3.0,3.00,Baseline,,The American Red Cross,I consent,,,Any donations I make in this experiment will go to The American Red Cross.,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,3,6,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,,Sweater Vest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
52,zndrdfp4,,0,280,280,spi_strategies,FinalPayment,10.63.41.14,2020-07-06 17:54:41.957739+00:00,1,,,3.45,52,55afe01bfdf99b4ba8045bea,1594058161.95731,,3.09,3.09,Baseline,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,3,6,,,Sweater Vest,85,45,No Action,Sweater Vest,85,45,No Action,1,0,0,1,0,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
53,1ngw8tl1,,0,280,280,spi_strategies,FinalPayment,10.45.5.181,2020-07-06 17:55:30.758090+00:00,1,,,2.80,53,5f0205b1d6b59d0823ea2832,1594058224.4519722,,0.45,0.45,Baseline,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.05,,,,,,3,6,,,Sweater Vest,80,49,Donate 10% of Period Earnings,Sweater Vest,80,49,Donate 10% of Period Earnings,1,0,0,0,1,,0,0,0,0.45,Sweater Vest,80,49,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
54,5sj303cx,,0,281,280,spi_strategies,FinalPayment,10.43.233.181,2020-07-06 17:56:18.564506+00:00,1,,,2.58,54,5c3154c5d347a50001e8fbd5,1594058267.1206203,,0.45,0.45,Baseline,,The American Red Cross,I consent,,,Any donations I make in this experiment will go to The American Red Cross.,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.05,,,,,,3,6,,,Sweater Vest,80,49,Donate 10% of Period Earnings,Sweater Vest,80,49,Donate 10% of Period Earnings,1,0,0,0,1,,0,0,0,0.45,Sweater Vest,80,49,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
55,zoehbw8f,,0,281,280,spi_strategies,FinalPayment,10.30.93.74,2020-07-06 17:56:26.869061+00:00,1,,,1.87,55,5f0297304532c81480bd1526,1594058270.3557334,,2.9,2.90,Baseline,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,3,6,,,Cardigan,80,49,No Action,Cardigan,80,49,No Action,0,0,1,1,0,,0,1,0,2.90,Cardigan,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
56,qe9fecjm,,0,281,280,spi_strategies,FinalPayment,10.79.224.171,2020-07-06 17:56:56.037957+00:00,1,,,2.43,56,5cdf61a0c663fb001ae27aaa,1594058521.7236147,,0.45,0.45,Baseline,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.05,,,,,,3,6,,,Sweater Vest,80,59,Donate 10% of Period Earnings,Sweater Vest,80,59,Donate 10% of Period Earnings,1,0,0,0,1,,0,0,0,0.45,Sweater Vest,80,59,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
57,uhpezhqm,,0,280,280,spi_strategies,FinalPayment,10.181.29.40,2020-07-06 17:57:12.142778+00:00,1,,,3.68,57,5c7de839b3af1b0001984524,1594058315.5036588,,2.6,2.60,Baseline,,The American Red Cross,I consent,,,Any donations I make in this experiment will go to The American Red Cross.,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,3,6,,,Cardigan,80,79,No Action,Cardigan,80,79,No Action,0,0,1,1,0,,0,1,0,2.60,Cardigan,80,79,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
58,kjji0j60,,0,280,280,spi_strategies,FinalPayment,10.29.25.131,2020-07-06 17:57:25.695728+00:00,1,,,3.22,58,5b5f149d477efe0001b05aaf,1594058316.9827905,,3.0,3.00,Baseline,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,3,6,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
59,of3ymutp,,0,280,280,spi_strategies,FinalPayment,10.41.220.10,2020-07-06 17:58:12.920017+00:00,1,,,1.31,59,562297c0ed6e5a0011c805d2,1594058414.2643297,,0.45,0.45,Baseline,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.05,,,,,,3,6,,,Sweater Vest,100,50,Donate 10% of Period Earnings,Sweater Vest,100,50,Donate 10% of Period Earnings,1,0,0,0,1,,0,0,0,0.45,Sweater Vest,100,50,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
60,xybcr1wk,,0,281,280,spi_strategies,FinalPayment,10.63.151.139,2020-07-06 17:58:22.456070+00:00,1,,,1.78,60,5e9b061b5eb4e3000a5ebc0b,1594058393.3681724,,0.45,0.45,Baseline,,The American Red Cross,I consent,,,Any donations I make in this experiment will go to The American Red Cross,My personal earnings in this experiment will be paid to me in real money,0.0,0.0,0.05,,,,,,3,6,,,Sweater Vest,80,55,Donate 10% of Period Earnings,Sweater Vest,80,55,Donate 10% of Period Earnings,1,0,0,0,1,,0,0,0,0.45,Sweater Vest,80,55,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
61,yo5wjnzr,,0,2,280,spi_strategies,Consent,10.45.226.51,2020-07-06 17:58:23.545861+00:00,1,,,0.00,61,5d39d3afcf491800019662b6,,,,,Baseline,,the National Rifle Association (NRA),,,,,,,0.0,,,,,,,3,6,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
62,kp1vx7rp,,0,8,280,spi_strategies,ConfirmETFGS,10.109.140.73,2020-07-06 17:58:38.107462+00:00,1,,,0.00,62,5acbf3e0e734400001da89a3,1594058394.0946052,,,,Baseline,,Everytown for Gun Safety,I consent ,,Any donations I make in this experiment will go to Everytown for Gun Safety,,,,0.0,,,,,,,3,6,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
63,slohjl7b,,0,280,280,spi_strategies,FinalPayment,10.181.29.40,2020-07-06 17:58:56.790341+00:00,1,,,2.62,63,5e172ad9c2642a0345b911b7,1594058500.5164576,,2.94,2.94,Baseline,,The American Red Cross,I consent,,,Any donations I make in this experiment will go to The American Red Cross.,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,3,6,,,Sweater Vest,80,55,No Action,Sweater Vest,80,55,No Action,1,0,0,1,0,,1,1,0,2.94,Sweater Vest,80,55,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
64,2o0uln10,,0,276,280,spi_strategies,FreeResponse,10.79.182.58,2020-07-06 17:59:15.420669+00:00,1,,,3.46,64,5f029b25e7dfb143f71f04a9,1594058396.4188929,,3.0,3.00,Baseline,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA),,,My personal earnings in this experiment will be paid to me in real money,0.0,0.0,0.00,,,,,,3,6,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
65,vd9idn7f,,0,280,280,spi_strategies,FinalPayment,10.37.207.144,2020-07-06 17:59:30.178397+00:00,1,,,4.36,65,5efb85865214c00f3f582de1,1594058469.1386738,,0.45,0.45,Baseline,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.05,,,,,,3,6,,,Cardigan,75,60,Donate 10% of Period Earnings,Cardigan,75,60,Donate 10% of Period Earnings,0,0,1,0,1,,1,0,0,0.45,Cardigan,75,60,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
66,f8bd4fpg,,0,280,280,spi_strategies,FinalPayment,10.45.155.176,2020-07-06 17:59:46.281148+00:00,1,,,3.84,66,5b0fa626bd9c310001568d6c,1594058499.8979828,,0.45,0.45,Baseline,,The American Red Cross,I consent,,,Any donations I make in this experiment will go to The American Red Cross.,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.05,,,,,,3,6,,,Cardigan,80,69,Donate 10% of Period Earnings,Cardigan,80,69,Donate 10% of Period Earnings,0,0,1,0,1,,1,0,0,0.45,Cardigan,80,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
67,1hs6ijlx,,0,7,280,spi_strategies,ConfirmNRA,10.52.10.57,2020-07-06 18:00:05.380619+00:00,1,,,0.00,67,5d607e85803685001703e06c,1594058753.785101,,,,Baseline,,the National Rifle Association (NRA),I consent ,,,,My personal earnings in this experiment will be paid to me in real money,,0.0,,,,,,,3,6,,,,,,,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
68,c8md0mrw,,0,280,280,spi_strategies,FinalPayment,10.43.182.207,2020-07-06 18:00:06.574898+00:00,1,,,0.66,68,5eaa98512fa71001f2db5531,1594058786.7211192,,3.0,3.00,Baseline,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,3,6,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,,Sweater Vest,80,70,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
69,hsk3y058,,0,280,280,spi_strategies,FinalPayment,10.5.206.253,2020-07-06 18:00:06.726652+00:00,1,,,4.57,69,5d1d1833601cd700017294e0,1594058477.6331778,,0.45,0.45,Baseline,,The American Red Cross,I consent,,,Any donations I make in this experiment will go to The American Red Cross.,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.05,,,,,,3,6,,,Cardigan,90,69,Donate 10% of Period Earnings,Cardigan,90,69,Donate 10% of Period Earnings,0,0,1,0,1,,1,0,0,0.45,Cardigan,90,69,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
70,qve4r8ec,,0,280,280,spi_strategies,FinalPayment,10.63.192.246,2020-07-06 18:00:08.973357+00:00,1,,,7.73,70,5e8b536da16d8c01c1e8b794,1594058488.6958375,,3.0,3.00,Baseline,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,3,6,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
71,g58c3u86,,0,281,280,spi_strategies,FinalPayment,10.171.230.57,2020-07-06 18:00:33.352102+00:00,1,,,3.45,71,5ed9452a15b6ab4a63a8fd98,1594058691.944364,,3.0,3.00,Baseline,,Everytown for Gun Safety,I consent ,,Any donations I make in this experiment will go to Everytown for Gun Safety.,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,3,6,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
72,wpz092xf,,0,280,280,spi_strategies,FinalPayment,10.91.151.49,2020-07-06 18:01:13.930097+00:00,1,,,0.66,72,5ef286f6c7b7101f8278f238,1594058962.4242015,,0.45,0.45,Baseline,,The American Red Cross,I consent,,,Any donations I make in this experiment will go to The American Red Cross.,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.05,,,,,,3,6,,,Sweater Vest,80,52,Donate 10% of Period Earnings,Sweater Vest,80,52,Donate 10% of Period Earnings,1,0,0,0,1,,0,0,0,0.45,Sweater Vest,80,52,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
73,r1ip5qsa,,0,280,280,spi_strategies,FinalPayment,10.16.155.42,2020-07-06 18:01:14.417655+00:00,1,,,3.40,73,5ea9853c02d51006ea131fbc,1594058585.9274294,,3.0,3.00,Baseline,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,3,6,,,Sweater Vest,80,49,No Action,Sweater Vest,80,49,No Action,1,0,0,1,0,,1,1,0,3.00,Sweater Vest,80,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
74,slwax2nj,,0,280,280,spi_strategies,FinalPayment,10.11.225.205,2020-07-06 18:01:45.693078+00:00,1,,,2.33,74,5d07d8ee58fec90001cb1069,1594058600.5159967,,0.45,0.45,Baseline,,Everytown for Gun Safety,I consent,,Any donations I make in this experiment will go to Everytown for Gun Safety,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.05,,,,,,3,6,,,Sweater Vest,80,49,Donate 10% of Period Earnings,Sweater Vest,80,49,Donate 10% of Period Earnings,1,0,0,0,1,,0,0,0,0.45,Sweater Vest,80,49,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
75,cynrr0yp,,0,281,280,spi_strategies,FinalPayment,10.145.69.143,2020-07-06 18:02:24.098125+00:00,1,,,0.71,75,5c565e4ae66e510001ee8fce,1594058833.5660372,,0.45,0.45,Baseline,,The American Red Cross,I consent,,,Any donations I make in this experiment will go to The American Red Cross.,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.05,,,,,,3,6,,,Cardigan,100,45,Donate 10% of Period Earnings,Cardigan,100,45,Donate 10% of Period Earnings,0,0,1,0,1,,1,0,0,0.45,Cardigan,100,45,Donate 10% of Period Earnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
76,r9klkv68,,0,281,280,spi_strategies,FinalPayment,10.7.164.30,2020-07-06 18:03:11.168830+00:00,1,,,3.27,76,5efe4f10f037f016ff2ccdb7,1594058722.6519508,,2.89,2.89,Baseline,,the National Rifle Association (NRA),I consent,Any donations I make in this experiment will go to the National Rifle Association (NRA).,,,My personal earnings in this experiment will be paid to me in real money.,0.0,0.0,0.00,,,,,,3,6,,,Cardigan,70,40,No Action,Cardigan,70,40,No Action,0,0,1,1,0,,0,1,0,2.89,Cardigan,70,40,No Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1,1,49m28d93,,,,,,0
